,Source,Destination,Class
1419,2484,7043,1
1420,2484,2740,1
1421,2484,6136,1
1422,2484,4949,1
1423,4533,5228,1
1424,4533,5825,1
1425,441,4196,1
1426,441,6716,1
1427,441,2186,1
1428,441,6202,1
1429,441,1924,1
1430,441,2345,1
1431,441,1428,1
1432,441,2533,1
1433,441,3747,1
1434,441,4439,1
1435,441,2168,1
1436,4539,1059,1
1437,4539,4949,1
1438,446,4004,1
1439,446,5768,1
1440,6590,5519,1
1441,6591,4949,1
1442,6591,3401,1
1443,4552,4196,1
1444,4552,2345,1
1445,4552,5333,1
1446,4552,4624,1
1447,4552,3739,1
1448,4553,5995,1
1449,2507,5945,1
1450,2507,3285,1
1451,2507,3902,1
1452,2507,3706,1
1453,2509,5969,1
1454,466,2026,1
1455,466,5831,1
1456,466,4016,1
1457,466,542,1
1458,466,6108,1
1459,466,6178,1
1460,466,5731,1
1461,466,4709,1
1462,466,4949,1
1463,466,2732,1
1464,466,3031,1
1465,466,1987,1
1466,466,1163,1
1467,466,3566,1
1468,466,3990,1
1469,466,3939,1
1470,466,1472,1
1471,466,4582,1
1472,2514,4949,1
1473,469,5931,1
1474,469,6033,1
1475,470,1924,1
1476,470,6921,1
1477,4569,4949,1
1478,4569,5969,1
1479,4569,6359,1
1480,4569,4913,1
1481,4569,5731,1
1482,2522,6136,1
1483,2522,4949,1
1484,475,2732,1
1485,475,3031,1
1486,475,1186,1
1487,475,2605,1
1488,475,1414,1
1489,475,1924,1
1490,475,6475,1
1491,475,4076,1
1492,475,4863,1
1493,475,4949,1
1494,475,2586,1
1495,2524,4949,1
1496,2524,3828,1
1497,2526,1059,1
1498,2526,3047,1
1499,2526,6716,1
1500,2526,2345,1
1501,2526,3747,1
1502,2531,2740,1
1503,2531,4274,1
1504,2531,6136,1
1505,2531,3401,1
1506,2531,4949,1
1507,2531,5269,1
1508,2533,4196,1
1509,2533,4439,1
1510,2533,2997,1
1511,2533,2330,1
1512,2533,2168,1
1513,2533,2186,1
1514,2534,5428,1
1515,2534,5269,1
1516,4582,4949,1
1517,489,1692,1
1518,489,2316,1
1519,489,3864,1
1520,489,5931,1
1521,489,5624,1
1522,490,3401,1
1523,490,4406,1
1524,490,5768,1
1525,490,4949,1
1526,494,4001,1
1527,494,5842,1
1528,494,1481,1
1529,494,2872,1
1530,494,5628,1
1531,494,2887,1
1532,494,877,1
1533,494,6917,1
1534,494,2125,1
1535,494,570,1
1536,494,739,1
1537,494,1812,1
1538,494,2924,1
1539,494,3268,1
1540,494,807,1
1541,494,5569,1
1542,494,5825,1
1543,494,5100,1
1544,494,4242,1
1545,494,1283,1
1546,494,1869,1
1547,2547,6475,1
1548,4595,4949,1
1549,4597,6357,1
1550,4597,5842,1
1551,4597,5269,1
1552,4597,5854,1
1553,4597,6808,1
1554,4597,4702,1
1555,4597,5768,1
1556,4597,5312,1
1557,4597,6812,1
1558,4597,5100,1
1559,4597,4949,1
1560,4597,5569,1
1561,4600,6404,1
1562,4600,5428,1
1563,4600,4949,1
1564,506,792,1
1565,506,1956,1
1566,506,5628,1
1567,506,877,1
1568,506,2845,1
1569,506,5825,1
1570,506,2872,1
1571,506,593,1
1572,506,6223,1
1573,506,3243,1
1574,2555,4669,1
1575,2555,3605,1
1576,2555,5276,1
1577,2555,6108,1
1578,2555,3401,1
1579,513,4949,1
1580,2562,2732,1
1581,2562,2781,1
1582,2562,6136,1
1583,2562,4406,1
1584,2562,2740,1
1585,2562,4709,1
1586,2562,4949,1
1587,4611,4621,1
1588,4611,2087,1
1589,4611,5201,1
1590,4611,4782,1
1591,4611,5007,1
1592,4611,6321,1
1593,4611,4847,1
1594,4611,4700,1
1595,4611,6931,1
1596,4611,5730,1
1597,4612,4949,1
1598,6661,6890,1
1599,4615,4949,1
1600,2571,4949,1
1601,2571,3902,1
1602,4621,4700,1
1603,4621,5886,1
1604,4621,5730,1
1605,4621,6931,1
1606,4621,5007,1
1607,4621,5789,1
1608,526,2934,1
1609,526,5802,1
1610,526,2451,1
1611,526,932,1
1612,526,5283,1
1613,526,1257,1
1614,526,4111,1
1615,526,3845,1
1616,526,1334,1
1617,526,2098,1
1618,526,1283,1
1619,526,3436,1
1620,526,1869,1
1621,526,675,1
1622,526,1904,1
1623,4624,6621,1
1624,4624,4700,1
1625,4624,5969,1
1626,4624,6716,1
1627,4624,6335,1
1628,4624,5802,1
1629,4624,3263,1
1630,4624,3739,1
1631,4624,5787,1
1632,4624,3991,1
1633,4624,5453,1
1634,4624,4611,1
1635,529,1414,1
1636,529,2088,1
1637,529,5686,1
1638,6676,5842,1
1639,6676,7112,1
1640,6676,6607,1
1641,4630,6459,1
1642,4630,5969,1
1643,4630,3342,1
1644,4630,1433,1
1645,2586,2719,1
1646,2586,1059,1
1647,2586,5276,1
1648,2586,2882,1
1649,2586,5969,1
1650,2586,3551,1
1651,2586,4949,1
1652,2586,2997,1
1653,2586,6649,1
1654,2586,4681,1
1655,2586,5138,1
1656,2586,4913,1
1657,2586,4732,1
1658,2586,5523,1
1659,2586,4976,1
1660,2586,4841,1
1661,2586,5396,1
1662,4634,4949,1
1663,2589,4374,1
1664,2589,4681,1
1665,2589,4949,1
1666,4639,4949,1
1667,4639,6787,1
1668,4639,5842,1
1669,4639,5269,1
1670,4639,132,1
1671,4639,4863,1
1672,4639,5224,1
1673,4639,6716,1
1674,4639,5759,1
1675,4639,5802,1
1676,4639,7104,1
1677,542,2345,1
1678,542,1414,1
1679,542,4949,1
1680,2592,4949,1
1681,2592,6136,1
1682,6691,2605,1
1683,6691,5228,1
1684,6691,2466,1
1685,6691,6136,1
1686,6691,4076,1
1687,548,4949,1
1688,2605,5228,1
1689,2605,5969,1
1690,2605,4702,1
1691,2605,6136,1
1692,2605,6368,1
1693,2605,4949,1
1694,2605,2928,1
1695,563,2447,1
1696,563,2740,1
1697,563,2781,1
1698,563,1773,1
1699,563,6136,1
1700,563,4406,1
1701,563,3706,1
1702,563,4949,1
1703,2614,4196,1
1704,2614,2345,1
1705,2614,6961,1
1706,2614,3198,1
1707,2614,5945,1
1708,2614,6716,1
1709,2614,3902,1
1710,2614,6091,1
1711,2614,5312,1
1712,2614,4439,1
1713,2614,3285,1
1714,2614,4191,1
1715,2614,5485,1
1716,2614,5571,1
1717,568,6244,1
1718,568,1924,1
1719,568,1883,1
1720,568,3401,1
1721,2617,4076,1
1722,570,5842,1
1723,570,2345,1
1724,570,1812,1
1725,570,1481,1
1726,570,5303,1
1727,570,1650,1
1728,570,2872,1
1729,570,877,1
1730,570,5338,1
1731,570,6941,1
1732,570,2330,1
1733,570,6343,1
1734,570,739,1
1735,570,5569,1
1736,570,5784,1
1737,570,5315,1
1738,570,1924,1
1739,570,5428,1
1740,570,3520,1
1741,6716,4826,1
1742,6716,5969,1
1743,6716,6118,1
1744,6716,6480,1
1745,6716,4863,1
1746,6716,5396,1
1747,6716,5073,1
1748,6716,6808,1
1749,6716,6227,1
1750,6716,6357,1
1751,6716,1237,1
1752,6716,5191,1
1753,6716,7043,1
1754,6716,5419,1
1755,6716,3050,1
1756,6716,6335,1
1757,6716,6931,1
1758,6716,6001,1
1759,6716,2590,1
1760,6716,5228,1
1761,6716,2087,1
1762,6716,4682,1
1763,6716,6921,1
1764,6716,6722,1
1765,6716,4793,1
1766,6716,2345,1
1767,6716,4135,1
1768,6716,5485,1
1769,6716,5333,1
1770,6716,6190,1
1771,6716,4913,1
1772,6716,4949,1
1773,6716,5931,1
1774,6716,5759,1
1775,6716,4694,1
1776,6716,4669,1
1777,6716,5802,1
1778,6716,4799,1
1779,6716,4816,1
1780,6716,4962,1
1781,6716,5428,1
1782,6716,5591,1
1783,6716,3371,1
1784,6716,5569,1
1785,6716,6368,1
1786,6716,5842,1
1787,6716,3693,1
1788,4669,6793,1
1789,573,2719,1
1790,573,941,1
1791,573,4621,1
1792,573,6210,1
1793,573,6475,1
1794,573,1661,1
1795,2623,2466,1
1796,2623,1924,1
1797,2623,5675,1
1798,2623,2423,1
1799,6726,4949,1
1800,4681,5802,1
1801,4681,5842,1
1802,4681,5825,1
1803,4682,1673,1
1804,4682,5428,1
1805,4682,5269,1
1806,2635,4004,1
1807,2635,6787,1
1808,2635,5842,1
1809,596,2026,1
1810,596,5224,1
1811,596,4098,1
1812,596,6178,1
1813,596,2888,1
1814,596,1407,1
1815,596,4709,1
1816,596,4949,1
1817,596,2732,1
1818,596,6059,1
1819,596,5228,1
1820,596,3566,1
1821,596,5710,1
1822,596,2928,1
1823,596,2338,1
1824,4694,5069,1
1825,4694,6135,1
1826,4694,1904,1
1827,4694,5387,1
1828,4700,5467,1
1829,4700,5730,1
1830,4700,6033,1
1831,4700,5007,1
1832,4700,6436,1
1833,4700,6098,1
1834,4700,7112,1
1835,4700,5969,1
1836,4700,5624,1
1837,4700,6931,1
1838,4700,6910,1
1839,4700,6368,1
1840,4700,5269,1
1841,4702,4826,1
1842,4702,6482,1
1843,4702,5611,1
1844,4702,4681,1
1845,4702,5100,1
1846,4702,6812,1
1847,4702,6404,1
1848,4702,2345,1
1849,2661,6166,1
1850,2661,6056,1
1851,2661,3765,1
1852,2661,4709,1
1853,2661,5530,1
1854,2661,2732,1
1855,2661,5768,1
1856,2661,3912,1
1857,4709,5228,1
1858,4709,5826,1
1859,4709,7043,1
1860,4709,5710,1
1861,4710,2732,1
1862,4710,2997,1
1863,4710,4639,1
1864,4710,3401,1
1865,4710,466,1
1866,4710,5453,1
1867,4710,1924,1
1868,4710,2586,1
1869,4710,5269,1
1870,4710,5428,1
1871,4710,2444,1
1872,4710,4949,1
1873,4710,2330,1
1874,615,3991,1
1875,615,1869,1
1876,615,132,1
1877,615,1773,1
1878,2669,4700,1
1879,2669,2087,1
1880,2669,1650,1
1881,2669,3499,1
1882,2669,3646,1
1883,2669,7053,1
1884,2669,7112,1
1885,2669,2845,1
1886,2669,4913,1
1887,4718,3401,1
1888,4718,3925,1
1889,4718,4863,1
1890,4718,3237,1
1891,4721,5768,1
1892,4721,5530,1
1893,4732,5969,1
1894,4732,4949,1
1895,4732,5268,1
1896,4732,5269,1
1897,4732,6359,1
1898,2685,4962,1
1899,637,1956,1
1900,637,5969,1
1901,638,2719,1
1902,638,6000,1
1903,638,4256,1
1904,4748,2345,1
1905,4748,7109,1
1906,4748,5451,1
1907,4748,5467,1
1908,652,2732,1
1909,652,5428,1
1910,652,4949,1
1911,6801,5842,1
1912,6801,5945,1
1913,6802,4242,1
1914,4757,4949,1
1915,6806,7043,1
1916,6808,6202,1
1917,6808,6480,1
1918,6808,5338,1
1919,6808,5842,1
1920,6808,6001,1
1921,6808,6812,1
1922,6808,2345,1
1923,6808,5485,1
1924,6808,6590,1
1925,6808,7027,1
1926,6809,7043,1
1927,6810,7072,1
1928,665,2719,1
1929,665,3845,1
1930,665,2533,1
1931,665,6750,1
1932,665,2447,1
1933,665,1804,1
1934,665,778,1
1935,665,2590,1
1936,665,5628,1
1937,6812,6482,1
1938,6812,6357,1
1939,6812,5842,1
1940,6812,5569,1
1941,6812,5969,1
1942,6812,2345,1
1943,6812,5748,1
1944,668,3829,1
1945,668,1924,1
1946,668,2887,1
1947,668,5842,1
1948,668,4863,1
1949,2719,3838,1
1950,2719,4621,1
1951,2719,4611,1
1952,2719,5969,1
1953,2719,972,1
1954,2719,5730,1
1955,2719,3739,1
1956,2719,4518,1
1957,2719,6689,1
1958,2719,4155,1
1959,2719,593,1
1960,2719,5842,1
1961,2719,3754,1
1962,2719,5191,1
1963,2719,5523,1
1964,2719,4861,1
1965,2719,5201,1
1966,2719,4841,1
1967,2719,4913,1
1968,2719,6475,1
1969,2719,6621,1
1970,2719,4444,1
1971,2719,2882,1
1972,2719,6716,1
1973,2719,6482,1
1974,2719,4015,1
1975,2719,6607,1
1976,2719,2997,1
1977,2719,5007,1
1978,2719,5298,1
1979,2719,5138,1
1980,2719,5931,1
1981,2719,4469,1
1982,2719,3342,1
1983,2719,3829,1
1984,2719,4700,1
1985,2719,6563,1
1986,2719,4702,1
1987,2719,5624,1
1988,2719,4374,1
1989,2719,7112,1
1990,2719,5269,1
1991,675,737,1
1992,675,3845,1
1993,675,3173,1
1994,675,5069,1
1995,675,3621,1
1996,675,4748,1
1997,675,2168,1
1998,675,3436,1
1999,675,1427,1
2000,675,5338,1
2001,675,7021,1
2002,675,6808,1
2003,675,6459,1
2004,675,6810,1
2005,675,5104,1
2006,675,1334,1
2007,675,2423,1
2008,675,1904,1
2009,675,6465,1
2010,675,1002,1
2011,675,6135,1
2012,675,3371,1
2013,675,5283,1
2014,675,2887,1
2015,675,2218,1
2016,675,1984,1
2017,675,2098,1
2018,675,700,1
2019,675,5569,1
2020,675,4694,1
2021,675,2345,1
2022,675,2451,1
2023,675,4242,1
2024,675,7119,1
2025,683,2426,1
2026,683,5969,1
2027,683,2872,1
2028,683,6941,1
2029,683,1439,1
2030,683,3160,1
2031,683,5138,1
2032,683,1869,1
2033,683,5759,1
2034,2732,3047,1
2035,2732,5731,1
2036,2732,3288,1
2037,2732,5298,1
2038,2732,6231,1
2039,2732,3765,1
2040,2732,3990,1
2041,2732,5918,1
2042,2732,5186,1
2043,2732,3551,1
2044,2732,3460,1
2045,2732,3345,1
2046,2732,6491,1
2047,2732,3566,1
2048,2732,5138,1
2049,2732,4235,1
2050,2732,6737,1
2051,2732,5826,1
2052,2732,3591,1
2053,2732,4249,1
2054,2732,5149,1
2055,2732,6359,1
2056,2732,4709,1
2057,2732,3241,1
2058,2732,3828,1
2059,2732,2928,1
2060,2732,2838,1
2061,2732,972,1
2062,2732,2888,1
2063,2732,4949,1
2064,2732,3621,1
2065,2732,5403,1
2066,2732,1237,1
2067,2732,3031,1
2068,2732,6166,1
2069,2732,4531,1
2070,2732,6753,1
2071,2732,6118,1
2072,2732,2967,1
2073,2732,5215,1
2074,2732,4111,1
2075,2732,3664,1
2076,2732,7072,1
2077,2732,4782,1
2078,2732,5131,1
2079,2732,5686,1
2080,2732,3248,1
2081,2732,7098,1
2082,2732,3021,1
2083,2732,6556,1
2084,2732,6924,1
2085,2732,4600,1
2086,2732,3715,1
2087,2732,3485,1
2088,2732,5710,1
2089,4782,5789,1
2090,4782,4949,1
2091,4783,5138,1
2092,4783,4949,1
2093,2740,6491,1
2094,2740,6661,1
2095,2740,5979,1
2096,2740,3288,1
2097,2740,5842,1
2098,2740,5298,1
2099,2740,3765,1
2100,2740,4863,1
2101,2740,5100,1
2102,2740,3124,1
2103,2740,5918,1
2104,2740,5831,1
2105,2740,3026,1
2106,2740,6716,1
2107,2740,3553,1
2108,2740,490,1
2109,2740,3379,1
2110,2740,3828,1
2111,2740,4949,1
2112,2740,3616,1
2113,2740,4406,1
2114,2740,3401,1
2115,2740,5409,1
2116,2740,4709,1
2117,2740,3416,1
2118,2740,6806,1
2119,2740,2762,1
2120,2740,3646,1
2121,2740,4314,1
2122,2740,6812,1
2123,2740,6130,1
2124,2740,4902,1
2125,2740,5428,1
2126,2740,2781,1
2127,2740,6357,1
2128,2740,5234,1
2129,2740,4116,1
2130,2740,5686,1
2131,2740,5186,1
2132,2740,3925,1
2133,2740,7104,1
2134,2740,2304,1
2135,4796,4949,1
2136,4796,5387,1
2137,700,4552,1
2138,700,4196,1
2139,700,2451,1
2140,700,792,1
2141,700,4242,1
2142,700,1508,1
2143,700,3845,1
2144,700,5451,1
2145,700,5569,1
2146,700,1003,1
2147,700,2845,1
2148,700,2345,1
2149,4798,5591,1
2150,704,1059,1
2151,704,5802,1
2152,704,1402,1
2153,704,792,1
2154,704,2781,1
2155,704,3268,1
2156,704,3653,1
2157,710,2719,1
2158,710,3685,1
2159,710,4621,1
2160,710,5789,1
2161,710,2087,1
2162,710,5730,1
2163,710,5007,1
2164,710,2997,1
2165,710,2466,1
2166,710,3864,1
2167,710,3688,1
2168,710,4611,1
2169,710,4444,1
2170,710,2451,1
2171,710,6210,1
2172,710,4700,1
2173,710,5886,1
2174,710,2009,1
2175,710,1542,1
2176,710,2294,1
2177,710,6563,1
2178,710,5624,1
2179,710,4374,1
2180,710,6931,1
2181,710,3754,1
2182,710,3739,1
2183,710,1414,1
2184,710,593,1
2185,2759,3401,1
2186,4808,6755,1
2187,2762,3401,1
2188,2762,5569,1
2189,2762,5842,1
2190,2762,4949,1
2191,719,1673,1
2192,719,2987,1
2193,719,1650,1
2194,719,2669,1
2195,719,5100,1
2196,719,3646,1
2197,719,2330,1
2198,719,3688,1
2199,4816,5073,1
2200,4816,6714,1
2201,4816,5969,1
2202,4816,5234,1
2203,4816,5979,1
2204,4816,7104,1
2205,4816,5100,1
2206,4816,4979,1
2207,4816,6637,1
2208,4816,5155,1
2209,4816,3693,1
2210,2769,1059,1
2211,4818,5945,1
2212,718,5228,1
2213,6870,3902,1
2214,6870,5333,1
2215,6870,6357,1
2216,6870,7043,1
2217,6870,2526,1
2218,6870,6921,1
2219,6870,4439,1
2220,2781,3838,1
2221,2781,5969,1
2222,2781,3053,1
2223,2781,6661,1
2224,2781,4406,1
2225,2781,4408,1
2226,2781,6917,1
2227,2781,5417,1
2228,2781,5529,1
2229,2781,6931,1
2230,2781,3320,1
2231,2781,3886,1
2232,2781,6135,1
2233,2781,4111,1
2234,2781,4004,1
2235,2781,5447,1
2236,2781,6649,1
2237,2781,4949,1
2238,2781,6404,1
2239,2781,4595,1
2240,2781,5355,1
2241,2781,4634,1
2242,2781,5979,1
2243,2781,5276,1
2244,2781,6637,1
2245,2781,6402,1
2246,2781,3828,1
2247,736,4406,1
2248,736,3320,1
2249,736,5419,1
2250,736,6716,1
2251,736,4702,1
2252,736,1924,1
2253,736,3237,1
2254,736,4191,1
2255,736,2088,1
2256,736,6056,1
2257,736,2466,1
2258,736,1773,1
2259,737,793,1
2260,737,6917,1
2261,737,2451,1
2262,737,4242,1
2263,737,3275,1
2264,737,5451,1
2265,737,4337,1
2266,737,4370,1
2267,737,5069,1
2268,737,2218,1
2269,737,5338,1
2270,737,2345,1
2271,739,6357,1
2272,739,6808,1
2273,739,5569,1
2274,739,2345,1
2275,744,1402,1
2276,744,4949,1
2277,744,1044,1
2278,744,3458,1
2279,744,3991,1
2280,744,2439,1
2281,744,2586,1
2282,744,807,1
2283,744,3371,1
2284,4841,5789,1
2285,748,6475,1
2286,748,2447,1
2287,748,4016,1
2288,748,1869,1
2289,748,792,1
2290,748,4191,1
2291,748,6716,1
2292,748,4076,1
2293,748,2732,1
2294,748,2928,1
2295,748,1598,1
2296,748,1924,1
2297,748,3268,1
2298,748,2845,1
2299,748,2586,1
2300,4847,5789,1
2301,2799,4121,1
2302,2799,5269,1
2303,2799,5228,1
2304,2799,5428,1
2305,2809,3401,1
2306,2809,6056,1
2307,2809,4949,1
2308,2809,2838,1
2309,4858,4949,1
2310,2811,1044,1
2311,2811,4639,1
2312,2811,5453,1
2313,2811,2381,1
2314,4861,5802,1
2315,4863,6108,1
2316,4863,5731,1
2317,4863,5451,1
2318,4863,4876,1
2319,4863,5979,1
2320,4863,5268,1
2321,4863,5428,1
2322,4870,5768,1
2323,4868,6808,1
2324,4868,4949,1
2325,778,4444,1
2326,778,3739,1
2327,778,1924,1
2328,778,3237,1
2329,778,1869,1
2330,778,6750,1
2331,778,6310,1
2332,778,4863,1
2333,778,1283,1
2334,779,4709,1
2335,779,4274,1
2336,779,2262,1
2337,779,2781,1
2338,779,5945,1
2339,779,2447,1
2340,779,1883,1
2341,779,4816,1
2342,779,4949,1
2343,779,2732,1
2344,779,3401,1
2345,779,1773,1
2346,779,2740,1
2347,779,1924,1
2348,779,5428,1
2349,779,1472,1
2350,779,2928,1
2351,4876,5269,1
2352,4876,6931,1
2353,4876,5428,1
2354,4876,4949,1
2355,788,5731,1
2356,788,3765,1
2357,4886,5214,1
2358,4887,4949,1
2359,792,2719,1
2360,792,952,1
2361,792,6160,1
2362,792,5969,1
2363,792,2466,1
2364,792,6118,1
2365,792,3392,1
2366,792,2381,1
2367,792,2447,1
2368,792,5979,1
2369,792,3401,1
2370,792,3739,1
2371,792,971,1
2372,792,5074,1
2373,792,4863,1
2374,792,3185,1
2375,792,4191,1
2376,792,367,1
2377,792,2845,1
2378,792,1800,1
2379,792,4196,1
2380,792,6357,1
2381,792,5842,1
2382,792,1427,1
2383,792,6116,1
2384,792,1433,1
2385,792,2865,1
2386,792,4624,1
2387,792,2403,1
2388,792,1645,1
2389,792,6783,1
2390,792,6001,1
2391,792,5439,1
2392,792,6941,1
2393,792,5312,1
2394,792,1773,1
2395,792,3991,1
2396,792,1869,1
2397,792,2924,1
2398,792,4274,1
2399,792,6019,1
2400,792,2781,1
2401,792,6716,1
2402,792,6482,1
2403,792,4124,1
2404,792,2669,1
2405,792,6258,1
2406,792,3450,1
2407,792,174,1
2408,792,5802,1
2409,792,5921,1
2410,792,3458,1
2411,792,2225,1
2412,792,5453,1
2413,792,6731,1
2414,792,3268,1
2415,792,5138,1
2416,792,1996,1
2417,792,4076,1
2418,792,4913,1
2419,792,2106,1
2420,792,1473,1
2421,792,2799,1
2422,792,2904,1
2423,792,4016,1
2424,792,1692,1
2425,792,4799,1
2426,792,3925,1
2427,792,4702,1
2428,792,5485,1
2429,792,6808,1
2430,792,1601,1
2431,792,7104,1
2432,792,2423,1
2433,792,4796,1
2434,792,1041,1
2435,792,4155,1
2436,792,1237,1
2437,792,5417,1
2438,792,4303,1
2439,792,1803,1
2440,792,6397,1
2441,792,2820,1
2442,792,2061,1
2443,792,2991,1
2444,792,4816,1
2445,792,5191,1
2446,792,1812,1
2447,792,1924,1
2448,792,1277,1
2449,792,3042,1
2450,792,2257,1
2451,792,1382,1
2452,792,948,1
2453,792,2247,1
2454,792,3379,1
2455,790,2732,1
2456,790,2451,1
2457,790,4799,1
2458,790,3392,1
2459,790,6459,1
2460,790,5069,1
2461,790,2275,1
2462,790,2218,1
2463,2842,3401,1
2464,2838,3401,1
2465,2838,4949,1
2466,793,2022,1
2467,793,6600,1
2468,793,4949,1
2469,793,5069,1
2470,793,3621,1
2471,793,4863,1
2472,793,5396,1
2473,793,2218,1
2474,793,5338,1
2475,793,3520,1
2476,793,5842,1
2477,793,4242,1
2478,793,5419,1
2479,793,877,1
2480,793,6136,1
2481,793,2345,1
2482,2845,5969,1
2483,2845,4374,1
2484,2845,6480,1
2485,2845,3739,1
2486,2845,4196,1
2487,2845,6357,1
2488,2845,1237,1
2489,2845,4191,1
2490,2845,5523,1
2491,2845,5419,1
2492,2845,4201,1
2493,2845,4624,1
2494,2845,7053,1
2495,2845,5224,1
2496,2845,2987,1
2497,2845,6716,1
2498,2845,5234,1
2499,2845,4124,1
2500,2845,6921,1
2501,2845,3991,1
2502,2845,3458,1
2503,2845,6731,1
2504,2845,3237,1
2505,2845,4913,1
2506,2845,5802,1
2507,2845,3031,1
2508,2845,3819,1
2509,2845,5842,1
2510,2845,5485,1
2511,2848,5802,1
2512,2848,6716,1
2513,4902,5466,1
2514,4902,6359,1
2515,807,1059,1
2516,807,6716,1
2517,807,5912,1
2518,807,2887,1
2519,807,4949,1
2520,807,4681,1
2521,807,972,1
2522,807,739,1
2523,807,2447,1
2524,807,1773,1
2525,807,3243,1
2526,807,2586,1
2527,807,899,1
2528,807,932,1
2529,807,5842,1
2530,807,1673,1
2531,807,6166,1
2532,807,1158,1
2533,807,3320,1
2534,807,1598,1
2535,807,1812,1
2536,807,2924,1
2537,2859,5269,1
2538,2859,3401,1
2539,2859,3868,1
2540,2859,5428,1
2541,4913,5969,1
2542,4913,5886,1
2543,4913,6056,1
2544,4913,5766,1
2545,4913,6482,1
2546,4913,7053,1
2547,4913,899,1
2548,4919,5591,1
2549,2872,4001,1
2550,2872,5969,1
2551,2872,2904,1
2552,2872,2887,1
2553,2872,4076,1
2554,2872,739,1
2555,2872,5569,1
2556,2872,3520,1
2557,2872,4196,1
2558,2872,6917,1
2559,2872,1673,1
2560,2872,5091,1
2561,2872,3462,1
2562,2872,4242,1
2563,2872,5628,1
2564,2872,6750,1
2565,2872,5100,1
2566,2872,6941,1
2567,2872,5554,1
2568,2872,3436,1
2569,2872,3243,1
2570,2872,5451,1
2571,824,4065,1
2572,824,2009,1
2573,824,2087,1
2574,4923,5138,1
2575,2873,1414,1
2576,826,1821,1
2577,4921,4274,1
2578,4921,5934,1
2579,4921,4949,1
2580,833,4949,1
2581,2882,5969,1
2582,2882,4155,1
2583,2882,4913,1
2584,2887,3495,1
2585,2887,5977,1
2586,2887,3065,1
2587,2887,3706,1
2588,2887,4196,1
2589,2887,6357,1
2590,2887,5842,1
2591,2887,6917,1
2592,2887,5298,1
2593,2887,5302,1
2594,2887,5417,1
2595,2887,5748,1
2596,2887,6808,1
2597,2887,4203,1
2598,2887,5100,1
2599,2887,6812,1
2600,2887,3520,1
2601,2887,4597,1
2602,2887,6621,1
2603,2887,4121,1
2604,2887,6716,1
2605,2887,6722,1
2606,2887,5451,1
2607,2887,5569,1
2608,2887,5571,1
2609,2887,2590,1
2610,2887,3042,1
2611,2887,5315,1
2612,2887,3616,1
2613,2887,6750,1
2614,2887,5957,1
2615,2887,5482,1
2616,2887,2345,1
2617,2887,1912,1
2618,2887,6533,1
2619,2888,4196,1
2620,2888,2345,1
2621,2888,6101,1
2622,2888,5485,1
2623,2888,2928,1
2624,2889,4949,1
2625,844,2740,1
2626,844,1924,1
2627,4949,5276,1
2628,4949,6216,1
2629,4949,863,1
2630,4949,6809,1
2631,4949,1884,1
2632,4949,5298,1
2633,4949,5302,1
2634,4949,6231,1
2635,4949,6986,1
2636,4949,5895,1
2637,4949,6359,1
2638,4949,2949,1
2639,4949,6491,1
2640,4949,6279,1
2641,4949,5749,1
2642,4949,5149,1
2643,4949,5369,1
2644,4949,5387,1
2645,4949,5396,1
2646,4949,5403,1
2647,4949,5409,1
2648,4949,6327,1
2649,4949,5419,1
2650,4949,4542,1
2651,4949,6061,1
2652,4949,205,1
2653,4949,5447,1
2654,4949,6383,1
2655,4949,5466,1
2656,4949,5467,1
2657,4949,2991,1
2658,4949,6404,1
2659,4949,4681,1
2660,4949,5509,1
2661,4949,6801,1
2662,4949,5529,1
2663,4949,5831,1
2664,4949,7023,1
2665,4949,5554,1
2666,4949,6490,1
2667,4949,6492,1
2668,4949,5572,1
2669,4949,6511,1
2670,4949,5400,1
2671,4949,5592,1
2672,4949,5620,1
2673,4949,5876,1
2674,4949,6581,1
2675,4949,6583,1
2676,4949,4135,1
2677,4949,4143,1
2678,4949,6722,1
2679,4949,5686,1
2680,4949,4231,1
2681,4949,4164,1
2682,4949,5731,1
2683,4949,5742,1
2684,4949,5747,1
2685,4949,5748,1
2686,4949,4657,1
2687,4949,7034,1
2688,4949,5818,1
2689,4949,5792,1
2690,4949,6717,1
2691,4949,4793,1
2692,4949,6778,1
2693,4949,6584,1
2694,4949,6649,1
2695,4949,6651,1
2696,4949,6737,1
2697,4949,6741,1
2698,4949,5824,1
2699,4949,5826,1
2700,4949,3143,1
2701,4949,6961,1
2702,4949,5224,1
2703,4949,5851,1
2704,4949,5854,1
2705,4949,5856,1
2706,4949,6779,1
2707,4949,4957,1
2708,4949,4974,1
2709,4949,6804,1
2710,4949,6810,1
2711,4949,5910,1
2712,4949,6831,1
2713,4949,5913,1
2714,4949,5243,1
2715,4949,5675,1
2716,4949,5095,1
2717,4949,6022,1
2718,4949,5977,1
2719,4949,6321,1
2720,4949,6924,1
2721,4949,6000,1
2722,4949,5710,1
2723,4949,6930,1
2724,4949,6001,1
2725,4949,6024,1
2726,4949,5536,1
2727,4949,6034,1
2728,4949,6035,1
2729,4949,6964,1
2730,4949,6042,1
2731,4949,5138,1
2732,4949,6563,1
2733,4949,5155,1
2734,4949,7004,1
2735,4949,1059,1
2736,4949,5167,1
2737,4949,7015,1
2738,4949,5797,1
2739,4949,6480,1
2740,4949,6091,1
